dates,s1,s2,s3,s4,s5,s6
1990-09-26,-1.3770921230316162,0.5489506721496582,1.7972332239151,-0.0179236698895692,-0.2342924177646637,1.9175995588302608
2000-12-04,0.3197890222072601,0.0961454212665557,-0.0785100311040878,-0.3139730095863342,0.3384655117988586,-0.2733067274093628
1986-04-07,0.6049069762229919,-2.0893054008483887,0.0345466136932373,0.6045125126838684,0.6804450750350952,-1.0976574420928955
1989-06-28,0.9871199727058412,0.3999102711677551,-0.4882214665412903,-0.8756682276725769,3.339538335800171,0.9359400868415833
1985-09-09,0.2894101738929748,0.2224632054567337,-1.039464831352234,1.9471946954727173,-0.172847718000412,-0.8073267936706543
1990-10-22,0.04468809440732,2.684042692184448,0.7239326238632202,-1.2927532196044922,-2.302940607070923,-0.8613904118537903
2007-09-14,-1.3398641347885132,2.3682701587677,0.669788122177124,-1.0022412538528442,-2.062373638153076,2.7066922187805176
1987-10-02,-1.2166208028793335,0.332978755235672,0.0793921425938606,-0.7413914799690247,-2.0941662788391118,-2.275595664978028
2002-08-14,3.9724180698394775,-1.358881950378418,3.127248287200928,2.5826590061187744,2.6429154872894287,-0.3139500319957733
2006-03-04,0.4594748020172119,0.0193735398352146,1.979673981666565,0.8117937445640564,1.0402538776397705,1.108953833580017
1997-05-26,-0.9299483299255372,-2.174411535263061,-3.281199216842652,-1.3501393795013428,-2.7050817012786865,-2.0704288482666016
1983-03-12,0.5153771042823792,0.7133634686470032,1.2280100584030151,0.7584398984909058,0.9006615877151489,0.2982949614524841
1996-06-17,0.6760790944099426,0.3729349672794342,-0.6646668314933777,-2.0322418212890625,0.6988222002983093,-0.1802826523780822
2007-10-16,-1.211802363395691,2.204698324203491,-1.2949565649032593,-0.6483763456344604,-2.1787712574005127,2.57381010055542
1994-10-15,-1.242077350616455,-0.5331640243530273,-2.534828424453736,-0.7422453761100769,-2.74558424949646,-0.2231646180152893
1991-09-19,-1.714943528175354,1.02629554271698,-2.340361833572388,-1.3699332475662231,-1.0215283632278442,-2.761897087097168
1995-07-30,3.779233932495117,0.857048749923706,0.1233772560954094,2.292932748794556,4.027041435241699,-3.0735085010528564
2000-02-07,2.2430508136749268,0.281184434890747,1.8572156429290767,0.8534517288208008,1.5517467260360718,1.3988810777664185
1986-05-13,-0.854681134223938,2.0447518825531006,-1.162856101989746,-0.6098954677581787,-0.6645520925521851,0.2932555377483368
1998-11-02,-2.019904136657715,-1.309643030166626,-1.496845006942749,-0.2504307925701141,-1.2552088499069214,-1.499516844749451
1988-07-20,0.5720868110656738,-0.3254750370979309,1.0308477878570557,1.094860553741455,1.1335582733154297,3.982525110244751
1998-02-16,-0.5460216999053955,-0.189656525850296,1.0730255842208862,0.6509845852851868,1.5470848083496094,0.9690178632736206
2001-04-20,-1.9104883670806885,2.825943946838379,-1.4172475337982178,-0.5196692943572998,-1.9106191396713257,-0.676258385181427
2005-05-10,-1.473350167274475,2.0576674938201904,0.1211468204855918,0.146157294511795,-0.4108218550682068,-0.1359971463680267
1989-02-08,0.6025611162185669,-1.775507569313049,0.2903921902179718,0.6966003179550171,1.4624338150024414,0.0030680461786687
2005-06-06,-2.926938056945801,-1.8955389261245728,-0.2064295262098312,-0.0780609771609306,-0.7301878333091736,0.0027956985868513
1991-08-29,-2.1356759071350098,1.475566267967224,-0.0373807959258556,-0.6045357584953308,-0.5075368881225586,2.346099138259888
1999-11-03,-0.0894462093710899,1.935476779937744,-3.229771137237549,-0.5156416893005371,-1.7247878313064575,-1.9443838596343996
1991-06-27,0.5729113221168518,-4.887710571289063,-3.601331949234009,-1.8149333000183103,4.697544097900391,-4.81454610824585
2006-11-05,-0.3916012346744537,-1.9086356163024905,0.4776225090026855,-0.0430149137973785,-0.1683510094881057,2.19299578666687
1984-09-10,-0.5618771314620972,1.2668604850769043,1.1285799741744995,0.2598817348480224,0.8844152688980103,0.6394440531730652
1987-07-11,4.03947114944458,1.2602015733718872,-1.1832300424575806,-1.1496261358261108,2.3268744945526123,-1.256670355796814
1994-05-06,-0.7520320415496826,-1.7404249906539917,-1.4918062686920166,-1.1100449562072754,-2.9045093059539795,-3.9192397594451904
1995-12-03,-0.0317208729684352,-0.0081528527662158,0.0828742757439613,-0.5881733298301697,-0.4084128439426422,-0.351524293422699
1982-09-22,-1.7984418869018557,-0.7243595123291016,-0.258390873670578,0.0833462625741958,-2.2484335899353027,2.170939922332764
1985-12-31,0.8076207637786865,0.5808038711547852,-1.556778907775879,-0.1479990631341934,-0.1460472196340561,-1.925510048866272
1991-01-07,0.3027428984642029,4.267958164215088,0.2859542965888977,0.45592001080513,0.4455651342868805,-0.4860730469226837
1999-04-10,-0.4377988874912262,3.916428327560425,0.4391357600688934,-0.0517088361084461,-1.3506720066070557,1.522674560546875
1986-06-22,1.4437004327774048,2.649456024169922,-2.311111688613892,-1.2005155086517334,-0.620577335357666,-1.8964967727661133
1994-05-09,-1.2179521322250366,2.880150079727173,-2.2898995876312256,-1.537039279937744,-3.5293726921081543,-3.819818019866944
2002-09-06,3.2881288528442383,-0.4231419265270233,2.37857985496521,-0.7001402378082275,0.9744116067886353,2.569467306137085
1995-12-19,0.5749011039733887,-1.3348098993301392,-0.8729145526885986,-0.3145707547664642,-0.8276371359825134,-0.7007180452346802
1982-09-21,-1.894936203956604,-0.5337324738502502,-0.2903739213943481,0.2600716352462768,-1.4715100526809692,2.398106575012207
1987-03-05,-0.262367695569992,-1.1154165267944336,0.756256639957428,0.6565285325050354,1.1994670629501345,-0.0175423007458448
1988-08-15,0.643819272518158,1.5782160758972168,3.0354034900665283,1.184577465057373,3.1399245262146,2.0211122035980225
1983-08-18,1.842297077178955,-0.7310323715209961,3.56024169921875,-1.3368651866912842,1.6050937175750732,1.3028758764266968
1988-06-01,-1.1321684122085571,-0.4925022423267364,-0.0307900756597518,-1.9252270460128784,-0.9369712471961976,-0.2331465929746627
1997-11-25,-1.1370724439620972,0.2082533240318298,-1.7666469812393188,-0.5185859203338623,-0.4231138527393341,-1.4926927089691162
1994-09-11,-1.2858591079711914,-0.6916438937187195,2.026005983352661,-0.2762231230735779,-0.6692047715187073,1.578693151473999
1996-11-22,-2.011094093322754,-4.917519569396973,0.2748943865299225,-0.8350688815116882,0.1511827856302261,0.2319024354219436
1990-06-13,-0.2233539670705795,-0.6559506058692932,-2.0302560329437256,-1.5088088512420654,-0.9011608362197876,-0.9637160897254944
2005-11-18,0.0733561962842941,2.0391359329223637,0.0371620990335941,-0.652538537979126,0.4456261992454529,-1.4671263694763184
2005-08-02,-0.9794278144836426,0.1121931970119476,2.207105875015259,3.681871652603149,4.531980514526367,2.5268986225128174
1996-02-08,-1.0669468641281128,-0.0488326549530029,1.2472302913665771,0.4934663772583008,1.5217479467391968,1.6488810777664185
2001-03-14,-0.1258232146501541,0.4387789964675903,0.7977232336997986,0.6657596230506897,0.5406651496887207,0.2546688914299011
1985-07-24,0.363653153181076,0.7822766900062561,0.048348382115364,0.6714175939559937,2.408109426498413,0.5237611532211304
2001-01-08,1.705076813697815,-0.2141695320606231,0.0711510926485061,0.5572671890258789,2.258192777633667,-0.4852181077003479
2002-05-24,-1.321890354156494,-2.802438735961914,-2.9616055488586426,-1.6613024473190308,-2.7233572006225586,-3.0051944255828857
1999-06-30,3.5725297927856445,-3.3625564575195312,0.7646386623382568,0.846797525882721,5.105079650878906,-0.7961668372154236
2004-10-04,0.3828831315040588,-0.7917022109031677,-1.4869660139083862,-0.9675294160842896,-2.1911063194274902,4.24715518951416
2004-09-02,1.146994709968567,0.6878374218940735,1.5111119747161863,2.694822072982788,1.130008339881897,0.893503725528717
1989-11-18,-0.3655471205711365,0.0445293076336383,-2.364064693450928,-1.0065354108810425,-1.7081047296524048,-1.4312973022460938
1993-02-04,0.6715900301933289,0.7464434504508972,0.4674498736858368,0.4601906836032867,1.3887187242507937,-1.9723200798034668
1992-01-07,0.4827355742454529,0.1279434114694595,-0.4640457034111023,0.19591024518013,0.2455834299325943,0.3439135253429413
2004-09-01,0.9732783436775208,1.1476284265518188,2.0397090911865234,1.745163917541504,0.9001931548118591,2.0111396312713623
1998-02-10,-0.7952130436897278,1.08320951461792,1.2151100635528564,0.5882012844085693,1.553990125656128,0.7280930280685425
1988-07-15,2.535551071166992,1.3798264265060425,1.5646439790725708,-0.4867367148399353,0.7624632716178894,1.6510809659957886
2007-03-01,1.748099684715271,-0.0420980937778949,1.7304691076278689,0.7093454003334045,1.2359338998794556,0.2938010990619659
2004-09-03,1.332360029220581,0.3794399797916412,1.054719090461731,2.085510492324829,1.0623315572738647,0.91733318567276
2007-10-19,-0.7855694890022278,0.6699787378311157,-1.6344852447509766,-0.5040851831436157,-2.113297939300537,2.062506675720215
2000-05-01,-0.9517576098442078,0.3641096353530884,-0.1221775040030479,-0.8462247848510742,-2.034127950668335,-0.0850054398179054
1995-05-05,-0.3812786042690277,-0.8950182795524597,-1.5342777967453003,-0.8950626254081726,-0.7738146185874939,-0.7137840986251831
1990-09-10,1.6084792613983154,0.96263986825943,1.3088480234146118,0.5235375761985779,0.5941193103790283,-2.072251319885254
2005-08-19,1.2581292390823364,1.2330724000930786,1.875101089477539,-1.0891085863113403,2.515320062637329,1.9349843263626096
1990-02-06,1.4768247604370115,-1.0928895473480225,0.1604969352483749,0.6399485468864441,1.4159013032913208,-1.882540583610535
1990-03-30,-0.5196687579154968,0.7956932783126831,-0.1948348581790924,0.0741927102208137,-0.3784720301628113,-1.3076125383377075
1986-07-31,0.9359565377235411,0.7072502970695496,0.5112581253051758,0.7596598267555237,0.583487868309021,0.3457775413990021
2002-09-13,0.3550251126289367,0.076210469007492,-1.0234633684158323,-1.144065499305725,0.0127103487029671,-0.2417608797550201
1997-08-31,0.96218603849411,-1.1045867204666138,-0.1110114157199859,2.2821145057678223,1.1058416366577148,1.0229636430740356
1997-11-05,-0.9667176604270936,0.2674190998077392,-0.5828336477279663,-1.094986081123352,-0.462437242269516,-1.8020329475402832
2002-03-25,-0.1623635590076446,1.7948702573776243,0.4220753312110901,0.3251023888587951,-0.2283462584018707,0.3204104006290436
1982-05-07,0.5388087630271912,-0.7701493501663208,-0.5277355313301086,-0.6704695820808411,-2.0936782360076904,2.9009814262390137
2006-03-08,0.6346573829650879,0.0617656297981739,1.88746440410614,0.7311292290687561,0.7812456488609314,0.7917545437812805
1987-04-13,-1.5078061819076538,-1.7435752153396606,0.0391418747603893,0.2282899469137191,-0.8306830525398254,1.8826904296875
1982-08-10,0.1100871264934539,1.0008834600448608,1.071046233177185,1.942383050918579,-1.2924021482467651,1.227317214012146
1995-07-05,3.07281231880188,0.7570933699607849,-1.4344093799591064,-1.6914948225021362,1.040199637413025,-1.3775088787078855
1989-07-22,2.231783628463745,0.971932053565979,1.340792894363403,0.9450744390487672,1.6042286157608032,-1.4377120733261108
1985-10-13,-0.8143040537834167,-1.0856660604476929,-1.1493998765945437,-2.045579195022583,-0.5204883217811584,-1.9024134874343872
1981-10-07,-2.350714683532715,-3.4822583198547363,-0.973951518535614,-0.6810961961746216,-1.0016740560531616,1.7097383737564087
1984-04-10,-0.1006640046834945,-1.91153621673584,1.2448219060897827,-0.2801956832408905,-0.6726965308189392,-0.5769842267036438
1987-09-04,0.5908621549606323,0.2514140009880066,1.0736615657806396,0.5587815046310425,-0.9918934106826782,0.3808621764183044
1996-10-22,-1.7948485612869265,-1.2232294082641602,-1.6615346670150757,-1.91483736038208,-2.212607860565185,-1.5326014757156372
1984-06-02,-0.4621550440788269,-1.862497329711914,0.1192038208246231,-2.555231809616089,-1.5269675254821775,2.1368484497070312
1981-10-29,-2.037100315093994,-2.5180976390838623,-0.0946848094463348,-1.2239190340042114,-2.3343632221221924,-0.4522021114826202
2000-12-22,0.6908499598503113,-0.2992242574691772,-0.338465929031372,0.1197611987590789,1.65847909450531,0.1083807423710823
1983-05-02,-0.7114255428314209,-0.1851704716682434,0.4492498636245727,-1.2834851741790771,-1.0127376317977903,2.4931464195251465
1987-09-20,0.5450661778450012,1.52629554271698,0.7596443891525269,0.7000740766525269,-0.9115124940872192,0.588109016418457
2007-03-19,0.504748523235321,2.150733232498169,0.6187962293624878,0.5918790698051453,0.1657681763172149,1.7063353061676023
1985-03-28,1.1040719747543335,-1.2574113607406616,-0.292504608631134,0.2742303013801574,-0.2313383221626281,-1.9276279211044312
1982-11-25,-0.2389399707317352,-0.8792611360549927,-0.3841274082660675,-1.063823103904724,-1.5714598894119265,-0.1327528059482574
1998-07-25,2.864974021911621,0.5751838088035583,1.5562044382095337,2.20520567893982,2.1778347492218018,1.140821933746338
1986-07-17,-0.5916545391082764,-1.887328028678894,-0.8193027377128601,0.4640313386917114,0.9801334738731384,-1.9345920085906985
2001-12-28,1.440381407737732,0.7607255578041077,0.976463258266449,0.9008395671844482,1.1658021211624146,0.3118936419486999
1998-11-27,-1.590907096862793,-1.4476855993270874,-0.4969014227390289,-0.0609897561371326,-1.4416061639785769,-1.671438217163086
1982-09-27,-1.1027737855911257,-0.1181404069066047,-0.4771628677845001,-1.316616773605347,-2.050277709960937,0.916327178478241
1988-09-09,-1.7718685865402222,0.0268702898174524,1.6186007261276243,2.0798585414886475,-1.9055932760238647,-0.7405303120613098
1983-08-30,1.2440789937973022,-0.6733968257904053,-0.2408663481473922,-0.1361628621816635,1.1430997848510742,1.685594916343689
1991-09-25,-1.0427762269973757,-1.188117265701294,-2.2271628379821777,-1.2266204357147217,-2.3702850341796875,-1.9736568927764893
2005-09-02,1.026999592781067,3.1178300380706787,5.381106853485107,1.304837942123413,3.4900240898132324,2.7435097694396973
1984-11-16,0.6655588746070862,0.3536842763423919,-0.6325110197067261,-1.870591640472412,-0.659226655960083,-0.6877151727676392
2002-07-14,0.9423832297325134,-2.6734189987182617,0.3683188259601593,-0.0844094455242157,-0.6599346995353699,0.4106956422328949
1984-02-21,0.4080035984516144,0.1633502095937729,1.278386116027832,0.5479626655578613,1.530032753944397,-0.2091398388147354
1992-03-09,-0.9646033644676208,1.9733426570892332,0.4979990422725677,0.6284350156784058,0.9006615877151489,1.028306007385254
2007-03-17,0.4708469808101654,3.792033672332764,0.7769486904144287,0.6802520155906677,0.256357342004776,1.0648492574691772
2005-06-29,0.1111382767558097,-3.2813363075256348,-0.8169040083885193,0.7688232660293579,-0.173980101943016,-1.3725671768188477
1992-11-14,-1.754423975944519,0.3536842763423919,-2.4525182247161865,-2.040574550628662,-3.109238862991333,-3.6977248191833496
2006-12-02,1.7928591966629028,-0.2450977265834808,0.9421623945236206,0.3881067931652069,1.2736791372299194,1.9306702613830569
1990-12-14,0.2691352963447571,-1.2421053647994995,-1.18200945854187,-0.3949104845523834,-0.22602578997612,1.1554476022720337
2006-07-04,0.3190000653266907,0.7268919348716736,1.1135313510894775,2.95810604095459,0.819453775882721,2.156291961669922
1989-09-05,1.043285608291626,-0.3523715436458587,0.939733624458313,-0.4948568940162658,-3.399794578552246,0.9311530590057372
1996-06-07,-1.8307344913482664,-1.394821286201477,-2.41778564453125,-1.990665316581726,-0.1077925488352775,1.318578839302063
1991-01-23,1.104916214942932,0.2528991103172302,0.0993368178606033,0.6093775629997253,0.8626796007156372,-1.0438708066940308
1988-10-06,-2.8708508014678955,-1.353198528289795,-0.1901147663593292,-0.5340343117713928,-3.676548719406128,-0.6157063245773315
1989-05-31,-0.5441762804985046,3.149508237838745,-0.2307762205600738,-1.196541666984558,-0.8073203563690186,-0.5772581696510315
1984-08-27,3.1586475372314453,2.122969388961792,2.1588501930236816,1.233643889427185,2.262122631072998,2.0889382362365723
1992-03-26,-2.015923023223877,0.4925885796546936,-0.0324948467314243,0.2842400670051574,-0.4113309979438782,-2.3576207160949707
1999-02-14,0.920869529247284,2.9901411533355717,1.585732102394104,1.0240609645843506,1.5532957315444946,4.181034564971924
2007-04-22,-1.7740412950515747,-2.2556140422821045,-1.3581264019012451,-0.3081825375556946,-2.2243072986602783,-0.0023840924259275
1997-05-25,-0.7419037222862244,-2.142435073852539,-3.1016201972961426,-1.3813036680221558,-2.0033559799194336,-2.175177335739136
1984-09-22,-0.9003979563713074,0.1162961348891258,-1.564322829246521,-0.2124779671430587,-1.593119978904724,-0.0147923752665519
1995-04-28,-1.145790457725525,-0.2541961073875427,-1.2707372903823853,-0.951423704624176,-1.446791410446167,-0.0069065322168171
1989-07-13,1.0035927295684814,0.3070867657661438,1.5570794343948364,0.2839452028274536,0.2537484765052795,-3.4247167110443115
2005-03-17,-0.7291651964187622,-0.2579541206359863,1.4869401454925537,0.4502410590648651,0.1263829916715622,0.7048333883285522
2004-04-05,-2.720689535140991,2.45845890045166,0.6948341131210327,0.2997908890247345,-0.9327062964439392,0.5230218768119812
1995-12-07,0.0964468643069267,0.0672181025147438,-0.5593872666358948,-0.7462825179100037,-1.757693648338318,-0.8873597979545593
1998-01-06,0.747502863407135,0.3212976455688476,-0.0806605443358421,0.4697944223880768,0.4618779122829437,-0.3845850527286529
1990-10-04,-1.4592678546905518,0.5598037242889404,1.944046139717102,0.1426044553518295,1.5849746465682983,0.4464615881443023
2007-02-12,2.4608476161956787,0.6901534795761108,1.495735764503479,0.7140634655952454,1.7032896280288696,2.021030902862549
1998-02-08,-0.658077597618103,0.1765334606170654,1.111977458000183,0.5593487620353699,1.5384560823440552,0.2233334630727768
1987-12-16,-0.6668985486030579,-1.6831456422805786,-0.8756507039070129,-0.2389855533838272,-0.4897141754627228,0.2201992720365524
2005-01-21,1.2828742265701294,-0.6546986103057861,1.513649821281433,0.4716254770755768,1.1503825187683103,0.4464847147464752
2007-07-29,1.6002506017684937,1.5003644227981567,1.8234230279922483,2.4522013664245605,5.141782283782959,0.8115715980529785
1982-04-19,-1.5205434560775757,2.165850877761841,-0.7740060687065125,-0.2883349061012268,-1.5042662620544434,-1.7613078355789185
2004-06-06,-2.346920967102051,-1.2355352640151978,-2.5764551162719727,-0.8880585432052612,-3.3001952171325684,-2.827221393585205
1988-06-29,-0.4978342056274414,0.3782401084899902,0.0359207615256309,-0.7658692598342896,-0.4067377746105194,2.1669864654541016
1989-06-05,0.8869592547416687,0.8701765537261963,-0.6404638886451721,-1.149094581604004,-0.4988093674182892,-0.9973621964454652
1999-02-05,1.190512776374817,5.406459331512451,1.0014867782592771,0.8987666368484497,1.5004730224609375,0.765946626663208
1981-11-23,-1.114185094833374,-1.9423030614852903,-0.5912343859672546,-0.6511854529380798,-1.107572317123413,-0.4111772775650024
1995-10-16,-1.1386454105377195,-0.6625953912734985,-0.6121761202812195,-0.1172470152378082,-1.403313159942627,-0.4855492711067199
2000-09-19,1.2092183828353882,1.0282338857650757,2.1718525886535645,1.48260760307312,0.5043542981147766,0.1208705157041549
1989-02-18,0.3139636218547821,-0.449666291475296,0.5630158185958862,0.6309955716133118,1.5371055603027344,-0.3209907114505768
2007-04-09,-1.1859724521636963,-3.09967041015625,-0.5761880278587341,-0.0036270872224122,-1.5864757299423218,0.6501988768577576
1999-11-05,-0.016705447807908,1.0474178791046145,-2.812844753265381,-1.354995846748352,-1.4324384927749634,-2.312042713165283
1981-09-23,-0.2103954851627349,-0.2337099611759185,0.8156821131706238,0.427506148815155,0.5468641519546509,0.4651880860328674
1986-01-06,1.1000025272369385,-2.9213829040527344,-0.8147961497306824,0.0561846978962421,0.0968566834926605,-1.2714605331420898
1987-07-13,3.214413642883301,0.3871712982654571,2.285536766052246,-1.184631109237671,1.8826360702514648,-1.0762479305267334
1998-02-26,-0.8911142349243164,2.867280960083008,1.307065725326538,0.9751604795455932,1.3479846715927124,1.0722531080245972
2002-07-08,2.8663642406463623,0.6882094740867615,0.8654471039772034,0.0775163024663925,0.9136935472488404,0.9031142592430116
2000-11-11,-1.5600473880767822,0.3440227508544922,-0.0075228665955364,-0.6082390546798706,-1.7028690576553345,3.3410515785217285
2001-10-13,-0.6520809531211853,0.1868066936731338,0.2051617801189422,-0.952236831188202,-0.0755708366632461,-1.063161015510559
1987-08-09,1.9900920391082764,1.5908797979354858,1.831055998802185,2.242370843887329,2.6676199436187744,2.027305126190185
1998-02-23,0.0070972726680338,0.0519817918539047,1.254199504852295,0.9885361790657043,1.4322364330291748,1.2416239976882937
1997-10-29,-1.5146749019622805,-0.1141990646719932,-0.964766263961792,-0.6057032346725464,-1.2907484769821167,-2.4924440383911133
2006-10-04,-0.1171168684959411,0.8083038926124573,0.643038809299469,0.1724547445774078,-0.4010978043079376,1.7071465253829956
1996-03-02,-0.342384785413742,-0.8154287934303284,1.986267566680908,0.5465431809425354,1.1894572973251345,1.0624443292617798
1989-06-12,0.5817257165908813,0.6938738822937012,-0.8127210140228271,-0.9621343612670898,-2.5619418621063232,-1.048380732536316
1998-01-09,0.8950792551040649,-0.3841829597949981,-0.1988379210233688,0.2872781455516815,0.648207426071167,-0.6352120041847229
1989-05-06,-1.721274971961975,1.2949841022491455,-0.9842900037765504,-1.2650576829910278,0.3561902940273285,-2.5337610244750977
2006-01-06,1.453696370124817,2.185247898101806,1.7319812774658203,0.5754733681678772,1.3582096099853516,1.8458589315414429
1989-04-18,-1.4245201349258425,-0.6351844668388367,-1.4274507761001587,-0.5836710929870605,-1.427193522453308,-1.349477767944336
1987-06-10,0.3292691111564636,-1.194839596748352,-0.3977661728858948,-1.790653109550476,1.1622270345687866,-1.921411395072937
2006-03-03,0.5340204834938049,-0.0397233478724956,2.092144727706909,0.8419680595397949,1.091326117515564,0.9420403838157654
1984-03-02,1.0960936546325684,0.0762152895331382,2.100225687026977,0.552031397819519,1.3147121667861938,0.9395349025726318
1983-12-13,-0.0454681068658828,-2.0610780715942383,-0.0139043182134628,-0.494431585073471,-0.4419868886470794,-1.0601645708084106
1982-11-03,-2.2670681476593018,-0.6715114116668701,-2.3218884468078613,-1.5724990367889404,-1.162860631942749,2.6396026611328125
1985-12-08,-0.3202256262302398,-2.1538546085357666,-2.538501501083374,-1.003975510597229,-1.0615283250808716,-1.9733189344406128
2001-04-21,-1.9907230138778689,2.94954514503479,-1.259506106376648,-0.5986284017562866,-2.0908005237579346,-0.7206448316574097
1986-06-06,-0.6230505108833313,-0.9098222255706788,-2.2404699325561523,-0.6591043472290039,-1.0387873649597168,-0.90736585855484
2005-01-02,0.9668865203857422,0.8537147045135498,1.591230034828186,1.0213639736175537,1.6172369718551636,0.5216088891029358
1991-09-12,-0.9658518433570862,0.3883731663227081,-2.524012327194214,-1.3662195205688477,-1.389206051826477,0.0287053138017654
2005-01-23,0.7151095271110535,-0.4570326805114746,0.5806716084480286,0.5604109168052673,1.2082688808441162,0.5921977758407593
1997-07-23,0.211531713604927,-0.5035977363586426,-0.1012967452406883,0.7966030240058899,0.6830899715423584,-3.059966802597046
1985-02-20,1.778029203414917,-0.5266522169113159,0.688389778137207,0.7779431343078613,1.530032753944397,-0.0491361767053604
1993-04-15,-2.3776652812957764,5.795950889587402,-0.3321225047111511,-0.173643559217453,-2.162705183029175,-3.254256248474121
1994-03-15,0.1135406717658042,-2.6578893661499023,0.5100299119949341,0.3347886204719543,0.5135239958763123,-1.03898823261261
2005-05-13,-2.1995513439178467,1.3391879796981812,-1.0629136562347412,0.5535361766815186,-0.561502993106842,-0.2488768100738525
1992-06-28,0.2521657943725586,-1.1517586708068848,-0.6340926885604858,-0.1058656126260757,1.8332829475402832,0.2869816422462463
1993-07-14,1.7055644989013672,-1.0601760149002075,0.9346391558647156,0.0832706019282341,1.1124694347381592,-4.698925018310547
2001-09-12,0.0448799431324005,-1.5877766609191897,1.633142352104187,0.5264538526535034,0.6787341833114624,1.2611607313156128
1995-08-05,2.4405856132507324,1.32221519947052,0.9971144795417786,0.481889933347702,4.021970748901367,-0.933092713356018
1988-03-28,-0.4323525726795196,-0.085134670138359,0.3120594620704651,0.4650865197181701,-0.0683425962924957,4.180426120758057
1990-06-05,-1.6030309200286863,2.3301680088043213,-3.3004674911499023,-1.089097023010254,-3.678802013397217,-1.8873463869094849
1982-08-29,-0.9045069813728333,-0.3509162962436676,0.7278651595115662,0.5532237887382507,-1.7137022018432615,1.806530475616455
1987-01-22,1.021390438079834,-0.4941092431545257,-0.2520503997802734,0.5937055945396423,0.7552422881126404,-0.2387233674526214
1982-01-04,0.5931386351585388,-0.3017439246177673,-0.0504620335996151,0.2567967176437378,1.703954815864563,0.2446875125169754
2004-12-03,-0.1402024328708648,-0.8838350772857666,0.2114985138177871,0.3260111212730407,0.8584545254707336,3.9066858291625977
1988-12-30,0.7976109981536865,-1.6491765975952148,-0.1567544341087341,0.5620229244232178,0.6539710760116577,0.4244960844516754
2000-01-28,2.3975369930267334,0.97540682554245,1.4871091842651367,0.8619281053543091,1.481347680091858,1.2418733835220337
1998-09-29,-0.6866220831871033,-0.9670395851135254,-0.3705895543098449,1.1686121225357056,0.065837450325489,-0.7555760741233826
2002-09-05,3.259411334991455,-0.4775490164756775,2.580530405044556,-1.2527869939804075,1.7271461486816406,2.0526585578918457
1982-01-31,0.0715450346469879,0.4358198642730713,1.0201985836029053,0.755669116973877,1.6061571836471558,0.0932162404060363
